algorithm,model_path,env_type,n_episodes,seed,deterministic,mean_return,std_return,min_return,max_return,success_rate
SAC,models/sac_noher_push_adr_source_dense_1000k_lr_0p0004_ent_auto_seed_0.zip,target,50,1,True,-0.43940985202789307,0.3051876723766327,-1.2454310655593872,-0.007867000065743923,1.0
SAC,models/sac_noher_push_adr_source_dense_1000k_lr_0p0004_ent_auto_seed_0.zip,target,50,2,True,-0.4320213794708252,0.310331791639328,-1.2454310655593872,-0.007867000065743923,1.0
SAC,models/sac_noher_push_adr_source_dense_initmass_1p0_1p5_limitmass_1p0_10p0_1000k_lr_0p0004_ent_auto_seed_0.zip,source,50,0,True,-0.5020435452461243,0.3759578764438629,-1.813040018081665,-0.00787699967622757,1.0
SAC,models/sac_noher_push_adr_source_dense_initmass_1p0_1p5_limitmass_1p0_10p0_1000k_lr_0p0004_ent_auto_seed_0.zip,source,50,1,True,-0.5019153356552124,0.3758738934993744,-1.813040018081665,-0.00787699967622757,1.0
SAC,models/sac_noher_push_adr_source_dense_initmass_1p0_1p5_limitmass_1p0_10p0_1000k_lr_0p0004_ent_auto_seed_0.zip,source,50,2,True,-0.49526551365852356,0.3812289834022522,-1.813040018081665,-0.00787699967622757,1.0
SAC,models/sac_noher_push_adr_source_dense_initmass_1p0_1p5_limitmass_1p0_10p0_1000k_lr_0p0004_ent_auto_seed_0.zip,target,50,0,True,-0.5354790091514587,0.4107953608036041,-1.622488021850586,-0.007867000065743923,1.0
SAC,models/sac_noher_push_adr_source_dense_initmass_1p0_1p5_limitmass_1p0_10p0_1000k_lr_0p0004_ent_auto_seed_0.zip,target,50,1,True,-0.5349644422531128,0.4104763865470886,-1.622488021850586,-0.007867000065743923,1.0
SAC,models/sac_noher_push_adr_source_dense_initmass_1p0_1p5_limitmass_1p0_10p0_1000k_lr_0p0004_ent_auto_seed_0.zip,target,50,2,True,-0.5276283025741577,0.41614362597465515,-1.622488021850586,-0.007867000065743923,1.0
SAC,models/sac_noher_push_adr_source_dense_initmass_1p0_1p5_limitmass_1p0_8p0_1000k_lr_0p0004_ent_auto_seed_0.zip,source,50,0,True,-0.42717862129211426,0.3346286714076996,-1.7375710010528564,-0.007864000275731087,1.0
SAC,models/sac_noher_push_adr_source_dense_initmass_1p0_1p5_limitmass_1p0_8p0_1000k_lr_0p0004_ent_auto_seed_0.zip,source,50,1,True,-0.4277149438858032,0.33487755060195923,-1.7375710010528564,-0.007864000275731087,1.0
SAC,models/sac_noher_push_adr_source_dense_initmass_1p0_1p5_limitmass_1p0_8p0_1000k_lr_0p0004_ent_auto_seed_0.zip,source,50,2,True,-0.42249104380607605,0.3390498161315918,-1.7375710010528564,-0.007864000275731087,1.0
SAC,models/sac_noher_push_adr_source_dense_initmass_1p0_1p5_limitmass_1p0_8p0_1000k_lr_0p0004_ent_auto_seed_0.zip,target,50,0,True,-0.4403699040412903,0.3243964612483978,-1.4307650327682495,-0.00787699967622757,1.0
SAC,models/sac_noher_push_adr_source_dense_initmass_1p0_1p5_limitmass_1p0_8p0_1000k_lr_0p0004_ent_auto_seed_0.zip,target,50,1,True,-0.44194015860557556,0.3255951404571533,-1.4307650327682495,-0.00787699967622757,1.0
SAC,models/sac_noher_push_adr_source_dense_initmass_1p0_1p5_limitmass_1p0_8p0_1000k_lr_0p0004_ent_auto_seed_0.zip,target,50,2,True,-0.4356895387172699,0.33042439818382263,-1.4307650327682495,-0.00787699967622757,1.0
SAC,models/sac_noher_push_none_source_dense_1000k_lr_0p0004_ent_0p01_seed_0.zip,source,50,0,True,-0.3989752531051636,0.27963879704475403,-1.294908046722412,-0.007873999886214733,1.0
SAC,models/sac_noher_push_none_source_dense_1000k_lr_0p0004_ent_0p01_seed_0.zip,source,50,1,True,-0.40288257598876953,0.2819887101650238,-1.294908046722412,-0.007873999886214733,1.0
SAC,models/sac_noher_push_none_source_dense_1000k_lr_0p0004_ent_0p01_seed_0.zip,source,50,2,True,-0.3951004147529602,0.286832720041275,-1.294908046722412,-0.007873999886214733,1.0
SAC,models/sac_noher_push_none_source_dense_1000k_lr_0p0004_ent_0p01_seed_0.zip,target,50,0,True,-0.5132025480270386,0.5680076479911804,-3.792090892791748,-0.00787699967622757,0.98
SAC,models/sac_noher_push_none_source_dense_1000k_lr_0p0004_ent_0p01_seed_0.zip,target,50,1,True,-0.5115734934806824,0.5675094127655029,-3.792090892791748,-0.00787699967622757,0.98
SAC,models/sac_noher_push_none_source_dense_1000k_lr_0p0004_ent_0p01_seed_0.zip,target,50,2,True,-0.5036523342132568,0.5714327096939087,-3.792090892791748,-0.00787699967622757,0.98
SAC,models/sac_noher_push_none_source_dense_1000k_lr_0p0004_ent_0p01_seed_0.zip,target,50,0,True,-0.5132025480270386,0.5680076479911804,-3.792090892791748,-0.00787699967622757,0.98
SAC,models/sac_noher_push_none_source_dense_1000k_lr_0p0004_ent_0p01_seed_0.zip,target,50,1,True,-0.5115734934806824,0.5675094127655029,-3.792090892791748,-0.00787699967622757,0.98
SAC,models/sac_noher_push_none_source_dense_1000k_lr_0p0004_ent_0p01_seed_0.zip,target,50,2,True,-0.5036523342132568,0.5714327096939087,-3.792090892791748,-0.00787699967622757,0.98
SAC,models/sac_noher_push_none_target_dense_1000k_lr_0p0004_ent_0p01_seed_0.zip,target,50,2,True,-0.398481547832489,0.2969619333744049,-1.4245749711990356,-0.007873999886214733,1.0
SAC,models/sac_noher_push_none_target_dense_1000k_lr_0p0004_ent_0p01_seed_0.zip,target,50,0,True,-0.4054715633392334,0.29249539971351624,-1.4245749711990356,-0.007873999886214733,1.0
SAC,models/sac_noher_push_none_target_dense_1000k_lr_0p0004_ent_0p01_seed_0.zip,target,50,1,True,-0.40495598316192627,0.2922954559326172,-1.4245749711990356,-0.007873999886214733,1.0
SAC,models/sac_noher_push_none_target_dense_1000k_lr_0p0004_ent_0p01_seed_0.zip,target,50,2,True,-0.398481547832489,0.2969619333744049,-1.4245749711990356,-0.007873999886214733,1.0
SAC,models/sac_noher_push_none_target_dense_1000k_lr_0p0004_ent_0p01_seed_0.zip,target,50,0,True,-0.4054715633392334,0.29249539971351624,-1.4245749711990356,-0.007873999886214733,1.0
SAC,models/sac_noher_push_udr_source_dense_mass_1p0_6p0_1000k_lr_0p0004_ent_0p01_seed_0.zip,target,50,0,True,-0.6564075946807861,0.8796172142028809,-5.8476481437683105,-0.007867000065743923,0.98
SAC,models/sac_noher_push_udr_source_dense_mass_1p0_6p0_1000k_lr_0p0004_ent_0p01_seed_0.zip,target,50,1,True,-0.6603108048439026,0.8801429271697998,-5.8476481437683105,-0.007867000065743923,0.98
SAC,models/sac_noher_push_udr_source_dense_mass_1p0_6p0_1000k_lr_0p0004_ent_0p01_seed_0.zip,target,50,2,True,-0.6431238055229187,0.8841379880905151,-5.8476481437683105,-0.007867000065743923,0.98
SAC,models/sac_noher_push_udr_source_dense_mass_1p0_6p0_1000k_lr_0p0004_ent_0p01_seed_0.zip,source,50,0,True,-0.640979528427124,0.8440530300140381,-5.273210048675537,-0.007873999886214733,0.98
SAC,models/sac_noher_push_udr_source_dense_mass_1p0_6p0_1000k_lr_0p0004_ent_0p01_seed_0.zip,source,50,1,True,-0.6452520489692688,0.8439733982086182,-5.273210048675537,-0.007873999886214733,0.98
SAC,models/sac_noher_push_udr_source_dense_mass_1p0_6p0_1000k_lr_0p0004_ent_0p01_seed_0.zip,source,50,2,True,-0.6386205554008484,0.8475145697593689,-5.273210048675537,-0.007873999886214733,0.98
SAC,models/sac_noher_push_udr_source_dense_mass_1p0_6p0_1000k_lr_0p0004_ent_0p01_seed_0.zip,source,50,0,True,-0.640979528427124,0.8440530300140381,-5.273210048675537,-0.007873999886214733,0.98
SAC,models/sac_noher_push_udr_source_dense_mass_1p0_6p0_1000k_lr_0p0004_ent_0p01_seed_0.zip,source,50,1,True,-0.6452520489692688,0.8439733982086182,-5.273210048675537,-0.007873999886214733,0.98
SAC,models/sac_noher_push_udr_source_dense_mass_1p0_6p0_1000k_lr_0p0004_ent_0p01_seed_0.zip,source,50,2,True,-0.6386205554008484,0.8475145697593689,-5.273210048675537,-0.007873999886214733,0.98
SAC,models/sac_noher_push_udr_source_dense_mass_1p0_6p0_1000k_lr_0p0004_ent_0p01_seed_0.zip,target,50,0,True,-0.6564075946807861,0.8796172142028809,-5.8476481437683105,-0.007867000065743923,0.98
SAC,models/sac_noher_push_udr_source_dense_mass_1p0_6p0_1000k_lr_0p0004_ent_0p01_seed_0.zip,target,50,1,True,-0.6603108048439026,0.8801429271697998,-5.8476481437683105,-0.007867000065743923,0.98
SAC,models/sac_noher_push_udr_source_dense_mass_1p0_6p0_1000k_lr_0p0004_ent_0p01_seed_0.zip,target,50,2,True,-0.6431238055229187,0.8841379880905151,-5.8476481437683105,-0.007867000065743923,0.98
SAC,models/sac_noher_push_adr_source_dense_initmass_1p0_1p5_limitmass_1p0_6p0_1000k_lr_0p0004_ent_0p01_seed_0.zip,source,50,0,True,-0.3878415822982788,0.2749488353729248,-0.9051550030708313,-0.007873999886214733,1.0
SAC,models/sac_noher_push_adr_source_dense_initmass_1p0_1p5_limitmass_1p0_6p0_1000k_lr_0p0004_ent_0p01_seed_0.zip,source,50,1,True,-0.38993141055107117,0.276401162147522,-0.9051550030708313,-0.007873999886214733,1.0
SAC,models/sac_noher_push_adr_source_dense_initmass_1p0_1p5_limitmass_1p0_6p0_1000k_lr_0p0004_ent_0p01_seed_0.zip,source,50,2,True,-0.3848344385623932,0.28069010376930237,-0.9051550030708313,-0.007873999886214733,1.0
SAC,models/sac_noher_push_adr_source_dense_initmass_1p0_1p5_limitmass_1p0_6p0_1000k_lr_0p0004_ent_0p01_seed_0.zip,target,50,0,True,-0.4133387804031372,0.2949744462966919,-0.9747320413589478,-0.00786300003528595,1.0
SAC,models/sac_noher_push_adr_source_dense_initmass_1p0_1p5_limitmass_1p0_6p0_1000k_lr_0p0004_ent_0p01_seed_0.zip,target,50,1,True,-0.41537272930145264,0.2962192893028259,-0.9747320413589478,-0.00786300003528595,1.0
SAC,models/sac_noher_push_adr_source_dense_initmass_1p0_1p5_limitmass_1p0_6p0_1000k_lr_0p0004_ent_0p01_seed_0.zip,target,50,2,True,-0.4102516174316406,0.30089619755744934,-0.9747320413589478,-0.00786300003528595,1.0
SAC,models/sac_noher_push_adr_source_dense_initmass_1p0_1p5_limitmass_1p0_8p0_1000k_lr_0p0004_ent_0p01_seed_0.zip,source,50,0,True,-0.4687151610851288,0.44838038086891174,-2.8641300201416016,-0.007873999886214733,0.98
SAC,models/sac_noher_push_adr_source_dense_initmass_1p0_1p5_limitmass_1p0_8p0_1000k_lr_0p0004_ent_0p01_seed_0.zip,source,50,1,True,-0.46931254863739014,0.44853419065475464,-2.8641300201416016,-0.007873999886214733,0.98
SAC,models/sac_noher_push_adr_source_dense_initmass_1p0_1p5_limitmass_1p0_8p0_1000k_lr_0p0004_ent_0p01_seed_0.zip,source,50,2,True,-0.4578133821487427,0.4523005783557892,-2.8641300201416016,-0.007873999886214733,0.98
SAC,models/sac_noher_push_adr_source_dense_initmass_1p0_1p5_limitmass_1p0_8p0_1000k_lr_0p0004_ent_0p01_seed_0.zip,source,50,2,True,-0.4578133821487427,0.4523005783557892,-2.8641300201416016,-0.007873999886214733,0.98
SAC,models/sac_noher_push_adr_source_dense_initmass_1p0_1p5_limitmass_1p0_8p0_1000k_lr_0p0004_ent_0p01_seed_0.zip,target,50,0,True,-0.4882233440876007,0.47480931878089905,-3.057486057281494,-0.007873999886214733,0.98
SAC,models/sac_noher_push_adr_source_dense_initmass_1p0_1p5_limitmass_1p0_8p0_1000k_lr_0p0004_ent_0p01_seed_0.zip,target,50,1,True,-0.48847565054893494,0.4748595058917999,-3.057486057281494,-0.007873999886214733,0.98
SAC,models/sac_noher_push_adr_source_dense_initmass_1p0_1p5_limitmass_1p0_8p0_1000k_lr_0p0004_ent_0p01_seed_0.zip,target,50,2,True,-0.47719740867614746,0.47966039180755615,-3.064167022705078,-0.007873999886214733,0.98
SAC,models/sac_noher_push_adr_source_dense_initmass_1p0_1p5_limitmass_1p0_10p0_1000k_lr_0p0004_ent_0p01_seed_0.zip,source,50,0,True,-0.40742817521095276,0.3194577097892761,-1.4611200094223022,-0.00787699967622757,1.0
SAC,models/sac_noher_push_adr_source_dense_initmass_1p0_1p5_limitmass_1p0_10p0_1000k_lr_0p0004_ent_0p01_seed_0.zip,source,50,1,True,-0.4080299139022827,0.3197110891342163,-1.4611200094223022,-0.00787699967622757,1.0
SAC,models/sac_noher_push_adr_source_dense_initmass_1p0_1p5_limitmass_1p0_10p0_1000k_lr_0p0004_ent_0p01_seed_0.zip,source,50,2,True,-0.4028145670890808,0.32372382283210754,-1.4611200094223022,-0.00787699967622757,1.0
SAC,models/sac_noher_push_adr_source_dense_initmass_1p0_1p5_limitmass_1p0_10p0_1000k_lr_0p0004_ent_0p01_seed_0.zip,target,50,0,True,-0.5528481006622314,0.8889592289924622,-5.306182861328125,-0.007873999886214733,0.96
SAC,models/sac_noher_push_adr_source_dense_initmass_1p0_1p5_limitmass_1p0_10p0_1000k_lr_0p0004_ent_0p01_seed_0.zip,target,50,1,True,-0.5534629225730896,0.8889649510383606,-5.306182861328125,-0.007873999886214733,0.96
SAC,models/sac_noher_push_adr_source_dense_initmass_1p0_1p5_limitmass_1p0_10p0_1000k_lr_0p0004_ent_0p01_seed_0.zip,target,50,2,True,-0.5480238199234009,0.8913323879241943,-5.306182861328125,-0.007873999886214733,0.96
